EPOCH,Time Consumed,Total Frames,Running_Average_Rewards,Train_Epoch_Reward,Running_Training_Average_Rewards,Explore_Time,Train___Time,Eval____Time,eval_traj_length,advs/mean_Mean,advs/mean_Std,advs/mean_Max,advs/mean_Min,advs/std_Mean,advs/std_Std,advs/std_Max,advs/std_Min,advs/max_Mean,advs/max_Std,advs/max_Max,advs/max_Min,advs/min_Mean,advs/min_Std,advs/min_Max,advs/min_Min,Training/vf_loss_Mean,Training/vf_loss_Std,Training/vf_loss_Max,Training/vf_loss_Min,grad_norm/vf_Mean,grad_norm/vf_Std,grad_norm/vf_Max,grad_norm/vf_Min,Training/policy_loss_Mean,Training/policy_loss_Std,Training/policy_loss_Max,Training/policy_loss_Min,logprob/mean_Mean,logprob/mean_Std,logprob/mean_Max,logprob/mean_Min,logprob/std_Mean,logprob/std_Std,logprob/std_Max,logprob/std_Min,logprob/max_Mean,logprob/max_Std,logprob/max_Max,logprob/max_Min,logprob/min_Mean,logprob/min_Std,logprob/min_Max,logprob/min_Min,log_std/mean_Mean,log_std/mean_Std,log_std/mean_Max,log_std/mean_Min,log_std/std_Mean,log_std/std_Std,log_std/std_Max,log_std/std_Min,log_std/max_Mean,log_std/max_Std,log_std/max_Max,log_std/max_Min,log_std/min_Mean,log_std/min_Std,log_std/min_Max,log_std/min_Min,ratio/max_Mean,ratio/max_Std,ratio/max_Max,ratio/max_Min,ratio/min_Mean,ratio/min_Std,ratio/min_Max,ratio/min_Min,grad_norm/pf_Mean,grad_norm/pf_Std,grad_norm/pf_Max,grad_norm/pf_Min
409,32.11055326461792,839680,-4291.69341,2695.14700,nan,2.57979,3.86158,25.66901,2587.50000,0.96952,0.26935,1.93284,0.21667,2.50139,0.30507,3.27340,1.72117,8.79592,2.04110,12.90270,3.55555,-5.36938,1.14453,-1.69254,-7.60399,4.34742,1.11149,10.53901,2.30424,76.48116,26.81304,211.91693,29.86536,-0.01748,0.02181,0.04966,-0.06917,5.97748,0.36865,7.09788,4.91581,2.90297,0.27006,3.79016,2.14143,11.37317,0.70886,12.92128,9.38678,-2.14152,1.84851,2.40586,-6.36086,-1.58248,0.00009,-1.58235,-1.58264,0.10586,0.00042,0.10659,0.10520,-1.37823,0.00010,-1.37805,-1.37840,-1.79682,0.00039,-1.79622,-1.79768,1.45113,0.15955,2.08888,1.00000,0.65230,0.08736,1.00000,0.42446,10.37799,1.59967,15.14133,5.93177
410,26.582921504974365,841728,-4452.26808,2510.88945,nan,2.64164,3.71742,20.22369,4341.00000,-0.30909,0.32999,0.59763,-1.28596,3.41016,0.32885,4.36798,2.52335,6.49124,1.12124,9.11161,3.75899,-10.49995,2.31208,-5.81684,-15.79404,8.53777,2.09909,15.89243,4.05424,130.95988,45.97337,360.54477,52.15725,-0.02274,0.02206,0.04024,-0.07074,6.06516,0.35809,7.03056,5.01368,2.82756,0.27619,3.66997,1.99954,11.48763,0.72171,13.21356,9.53985,-1.84525,2.14309,2.36446,-8.59663,-1.58247,0.00011,-1.58225,-1.58264,0.10705,0.00025,0.10744,0.10659,-1.37641,0.00098,-1.37479,-1.37811,-1.79590,0.00105,-1.79435,-1.79776,1.51444,0.18852,2.14129,1.00000,0.63923,0.08963,1.00000,0.29749,10.14005,1.31352,15.69119,6.74370
411,34.113343238830566,843776,-3996.83528,2560.18282,nan,2.96192,3.70528,27.44590,5000.00000,0.07654,0.33829,1.00696,-0.98399,3.28988,0.35111,4.27774,2.25574,9.09158,2.76566,15.42498,4.57095,-8.54595,1.87577,-4.31998,-11.85253,7.79407,1.88425,14.99608,4.26586,108.22617,43.44087,292.95001,45.92416,-0.01993,0.02248,0.03621,-0.08139,5.91462,0.35597,6.82459,5.07343,2.93230,0.31385,3.98603,2.13900,11.48033,0.70457,13.03185,9.64688,-2.52424,1.86578,1.89595,-6.84952,-1.58255,0.00012,-1.58230,-1.58273,0.10746,0.00005,0.10759,0.10740,-1.37476,0.00020,-1.37424,-1.37511,-1.79299,0.00067,-1.79221,-1.79434,1.45202,0.13678,1.96458,1.00000,0.65792,0.07639,1.00000,0.44255,10.26024,1.45754,14.82801,6.42577
412,32.35093903541565,845824,-4102.55931,2512.57959,nan,2.54337,3.78465,26.02274,5000.00000,1.06544,0.36925,2.00900,-0.20651,2.77683,0.81848,6.71782,1.48231,9.58230,3.54328,19.00522,3.96545,-8.05005,5.15108,-1.96664,-31.69969,4.72156,5.25406,40.15622,1.57950,89.43010,51.42256,336.28036,21.08421,-0.02411,0.02415,0.04922,-0.08225,6.10407,0.33794,7.15872,4.92198,2.90079,0.28347,3.65993,2.01595,11.56581,0.60450,12.59114,9.50296,-2.01670,2.02765,2.67696,-6.69664,-1.58241,0.00019,-1.58209,-1.58274,0.10766,0.00005,0.10776,0.10758,-1.37498,0.00042,-1.37428,-1.37582,-1.79085,0.00088,-1.78954,-1.79251,1.48131,0.17543,2.09588,1.00000,0.65266,0.08631,1.00000,0.44713,9.30061,2.05069,14.29457,3.14133
413,32.21009373664856,847872,-3012.63652,2728.57282,nan,2.59040,3.63554,25.98394,5000.00000,0.75328,0.21730,1.31126,0.21567,2.03175,0.23117,2.64794,1.42656,4.97118,0.87593,7.08324,3.18250,-5.76319,1.39616,-1.92905,-8.20264,3.21364,0.90135,7.09205,1.55908,62.41579,26.33432,157.28665,23.02209,-0.01482,0.02156,0.05590,-0.06506,6.05446,0.35543,7.04927,5.05440,2.85728,0.28148,3.58196,2.14377,11.54130,0.77476,13.03270,9.62748,-1.83330,1.82719,1.65502,-7.26017,-1.58209,0.00005,-1.58200,-1.58217,0.10773,0.00002,0.10777,0.10767,-1.37626,0.00016,-1.37585,-1.37658,-1.78991,0.00020,-1.78947,-1.79026,1.46864,0.17402,2.42259,1.00000,0.65761,0.07760,1.00000,0.44362,10.36337,1.54302,14.71199,7.06851
414,25.953041315078735,849920,-2919.23646,2325.85620,nan,2.49025,3.59902,19.86359,4734.25000,-2.11703,0.48130,-0.76610,-3.37725,3.78460,0.47006,4.98691,2.15749,4.20098,1.31800,8.07976,2.22021,-15.00559,2.80359,-8.34095,-19.07248,8.44553,3.13415,26.37873,3.40297,151.25477,63.04302,486.79077,49.90716,-0.01547,0.02279,0.04578,-0.06947,6.11789,0.37153,7.05315,4.98751,2.93458,0.29460,3.73742,2.17647,11.45220,0.71040,13.35216,9.54062,-2.50572,2.14958,1.72029,-7.20956,-1.58212,0.00006,-1.58198,-1.58224,0.10786,0.00011,0.10806,0.10768,-1.37865,0.00110,-1.37659,-1.38038,-1.79166,0.00084,-1.78989,-1.79290,1.41522,0.13280,1.86703,1.00000,0.67239,0.08768,1.00000,0.41603,10.68290,1.60615,16.42853,6.30311
415,25.811166763305664,851968,-2267.21505,2096.66867,nan,2.62596,3.77427,19.41077,4064.75000,-2.23603,0.61434,-0.59005,-4.17462,6.30190,0.98266,9.24483,3.87700,8.44038,2.34773,13.28421,3.33208,-27.58176,4.91737,-13.37542,-35.69640,25.00723,11.08548,66.24434,8.19373,297.30002,93.72680,693.72455,121.33757,-0.02552,0.02142,0.03483,-0.07057,6.28390,0.33477,7.25368,5.13816,2.85048,0.25177,3.44382,2.18292,12.03079,0.83548,13.78358,9.59845,-1.26582,1.88117,2.34088,-6.74757,-1.58221,0.00003,-1.58214,-1.58228,0.10832,0.00013,0.10850,0.10806,-1.37974,0.00040,-1.37917,-1.38045,-1.79368,0.00023,-1.79292,-1.79395,1.47243,0.15712,1.93485,1.00000,0.65237,0.09072,1.00000,0.38044,9.16618,2.11411,15.24636,3.91441
416,41.06261467933655,854016,-3258.28262,2657.64565,nan,2.61339,3.75549,34.69348,5000.00000,1.77343,0.44241,3.17471,0.81656,2.47826,0.89175,6.25420,1.11216,11.22009,3.92398,21.07165,3.34333,-3.30478,4.91094,-0.79052,-28.85273,3.25769,5.19419,34.45188,0.82679,62.30942,49.57164,294.06055,16.17752,-0.01985,0.02093,0.03766,-0.06643,6.22479,0.35125,7.23869,5.11184,2.88420,0.29646,3.84009,2.20646,11.86888,0.92412,13.79890,9.82268,-1.70711,2.26524,1.94035,-12.17240,-1.58205,0.00006,-1.58196,-1.58216,0.10846,0.00007,0.10856,0.10829,-1.37928,0.00019,-1.37892,-1.37979,-1.79459,0.00032,-1.79375,-1.79511,1.46702,0.18262,2.17764,1.00000,0.66749,0.08598,1.00000,0.43589,9.73035,1.92822,13.98300,2.47152
417,38.01576566696167,856064,-3353.28210,2762.52231,nan,2.92294,3.83532,31.25733,3738.00000,0.18973,0.22567,0.71240,-0.36445,1.70909,0.23714,2.29946,1.13040,3.40657,0.67539,5.06681,2.31028,-5.73675,1.56426,-1.88580,-9.09009,1.97446,0.53656,4.61382,1.02303,41.15080,16.51823,115.44912,15.41792,-0.01486,0.02122,0.04086,-0.06720,6.29441,0.33424,7.34733,5.48803,2.90701,0.30988,3.87909,2.10747,11.75831,0.69241,13.09335,9.94710,-2.32746,2.43315,3.26706,-9.45283,-1.58171,0.00016,-1.58152,-1.58199,0.10780,0.00030,0.10831,0.10725,-1.38126,0.00095,-1.37978,-1.38303,-1.79441,0.00045,-1.79358,-1.79511,1.43971,0.14916,2.01511,1.00000,0.67955,0.07488,1.00000,0.50121,10.43157,1.55911,14.93500,5.60076
418,34.52548694610596,858112,-3333.70515,1798.22419,nan,2.57355,3.61990,28.33165,1812.00000,-4.03498,0.40194,-3.01241,-5.05073,5.80723,0.52082,7.36076,4.59227,5.38549,1.47786,8.82348,3.08027,-19.54997,3.41430,-12.69669,-28.49992,14.75202,7.45127,53.69883,6.45795,274.38733,190.33055,1273.27710,95.18389,-0.01727,0.02254,0.05948,-0.07175,6.12832,0.35218,7.05352,5.17681,2.84220,0.26871,3.76561,2.11710,11.65684,0.67296,13.36409,10.04104,-1.87806,2.01295,1.69270,-7.86904,-1.58115,0.00021,-1.58081,-1.58151,0.10713,0.00004,0.10725,0.10708,-1.38319,0.00009,-1.38304,-1.38334,-1.79318,0.00020,-1.79282,-1.79357,1.40569,0.12210,1.72207,1.00000,0.68095,0.06885,1.00000,0.52495,10.74525,1.22172,14.27442,7.50665
419,27.125619888305664,860160,-2752.18675,1954.23445,nan,2.71802,3.83935,20.56809,5000.00000,-2.14791,0.50888,-0.70327,-3.49490,4.13452,0.43941,5.33207,2.88640,6.50360,1.71431,10.27055,2.59511,-13.89290,2.22127,-8.88214,-20.34027,9.92036,3.45618,24.05442,4.90500,195.40486,83.75158,586.56268,83.92022,-0.01963,0.02343,0.04816,-0.07288,6.29290,0.33813,7.30374,5.18864,2.97047,0.28397,3.84009,2.21384,11.96525,0.86127,14.52918,9.88528,-2.40162,1.91494,2.80281,-6.26279,-1.58041,0.00021,-1.58006,-1.58081,0.10731,0.00011,0.10751,0.10710,-1.38143,0.00097,-1.38017,-1.38325,-1.79138,0.00083,-1.79020,-1.79289,1.45270,0.15710,2.09384,1.00000,0.65400,0.09329,1.00000,0.41475,10.59204,1.56139,15.33260,7.07399
420,27.136436462402344,862208,-3245.51426,2655.94818,nan,2.71594,3.59658,20.82375,3298.00000,0.39568,0.32177,1.44759,-0.58387,2.28228,0.65056,5.14176,1.23033,6.84812,3.81730,25.82347,2.19641,-8.22251,4.53371,-1.86410,-15.89740,3.17508,2.85568,24.72213,1.01663,56.06922,31.61349,181.74687,13.73508,-0.01913,0.02119,0.05813,-0.06365,6.21575,0.39543,7.24071,5.10826,2.84380,0.26702,3.57399,2.17073,11.66521,0.70957,13.80460,10.00135,-1.74959,2.11280,2.13745,-9.27606,-1.58002,0.00003,-1.57996,-1.58007,0.10729,0.00017,0.10752,0.10695,-1.37961,0.00017,-1.37937,-1.38015,-1.79074,0.00038,-1.79020,-1.79143,1.42780,0.16074,1.98556,1.00000,0.68013,0.08170,1.00000,0.47822,9.70722,2.11055,15.12537,3.45451
421,40.83078169822693,864256,-4488.89737,2683.23852,nan,2.84258,3.88134,34.10661,5000.00000,0.26689,0.27359,0.88144,-0.71233,1.97617,0.33633,3.23455,1.19106,6.44736,2.83680,11.95605,2.41251,-6.09249,2.68017,-2.21789,-13.27677,3.01821,1.13968,7.95352,1.27273,79.65461,31.59058,247.79099,21.94648,-0.01610,0.02130,0.04351,-0.06907,6.12820,0.38891,7.25850,5.14332,2.85653,0.26319,3.71798,2.14888,11.56869,0.89383,13.88102,9.24562,-1.56540,1.57979,2.42038,-6.39341,-1.58020,0.00010,-1.58001,-1.58037,0.10714,0.00012,0.10734,0.10695,-1.37928,0.00030,-1.37867,-1.37969,-1.79161,0.00026,-1.79129,-1.79206,1.43592,0.18411,2.24522,1.00000,0.68269,0.08176,1.00000,0.50353,10.41733,1.99529,18.74620,5.51606
422,28.062559366226196,866304,-4570.59473,2364.95179,nan,2.70883,3.97729,21.37627,4678.50000,-1.56862,0.30941,-0.66442,-2.37135,3.98147,0.51536,5.63109,2.71596,7.00977,1.80254,11.06359,3.65928,-14.98751,3.00934,-8.90346,-20.31586,10.94293,3.55776,24.61166,4.84476,166.74677,62.59487,513.62762,78.62577,-0.01932,0.02144,0.03577,-0.08196,6.22451,0.36533,7.10292,5.10689,2.94113,0.28034,3.71216,2.27172,11.77238,0.79386,13.69091,9.28051,-2.19727,1.90638,2.13187,-5.99660,-1.58023,0.00004,-1.58016,-1.58032,0.10719,0.00006,0.10734,0.10714,-1.37872,0.00011,-1.37847,-1.37890,-1.79228,0.00028,-1.79190,-1.79280,1.43932,0.15287,1.98897,1.00000,0.67035,0.08383,1.00000,0.47352,10.30841,1.64485,14.97169,5.60079
423,26.81325674057007,868352,-3866.03268,2165.91423,nan,2.66783,3.54077,20.60439,4301.75000,-0.57941,0.48288,0.75528,-1.93000,4.42503,0.42031,5.73038,3.35291,10.23363,2.98573,18.74387,5.83390,-12.18993,2.38725,-5.05650,-17.26017,14.27693,3.90863,30.26827,6.97861,217.61684,71.81244,450.68610,88.16500,-0.01842,0.02162,0.04059,-0.06711,6.02175,0.37111,7.10068,4.94755,2.96322,0.31463,4.16520,2.22750,11.73895,0.79390,14.27206,9.92740,-2.56267,2.34818,2.66363,-8.38129,-1.57972,0.00026,-1.57927,-1.58021,0.10726,0.00008,0.10742,0.10713,-1.37779,0.00060,-1.37675,-1.37883,-1.79276,0.00010,-1.79254,-1.79300,1.42684,0.13690,1.77302,1.00000,0.67642,0.07994,1.00000,0.48441,10.70216,1.33886,15.78913,7.23410
424,46.626113414764404,870400,-4113.30021,2547.60320,nan,2.48185,3.69640,40.44768,5000.00000,1.58005,0.63423,3.86605,-0.52448,4.12938,1.78849,11.21451,1.26701,14.70560,5.74086,26.60408,3.87937,-16.44026,15.60796,-1.01215,-53.89190,10.65646,13.01033,103.55186,1.30801,181.43007,134.25536,863.96649,21.73804,-0.01848,0.02098,0.03738,-0.06310,6.08528,0.35885,7.06857,4.88696,3.02036,0.27188,3.90722,2.40320,11.68144,0.64447,13.11427,9.74289,-2.57559,1.94502,1.11076,-7.03808,-1.57954,0.00018,-1.57925,-1.57988,0.10729,0.00005,0.10740,0.10723,-1.37732,0.00019,-1.37682,-1.37761,-1.79271,0.00016,-1.79246,-1.79301,1.50221,0.22933,2.60275,1.00000,0.67135,0.08559,1.00000,0.43285,8.85409,2.91040,17.07599,2.21979
425,26.15151572227478,872448,-4014.96071,2724.68997,nan,2.86263,3.61544,19.67328,5000.00000,0.47862,0.28647,1.21765,-0.34688,2.11399,0.27195,2.87843,1.39258,6.36605,1.92404,10.61530,2.73532,-6.23874,1.78049,-2.83893,-9.41844,3.00619,0.91924,6.42079,1.24822,76.94382,32.28308,219.95995,25.17633,-0.01609,0.02177,0.05269,-0.06747,6.10816,0.37144,7.09522,5.03288,2.86755,0.28972,3.56984,1.95786,11.62892,0.82318,13.42447,9.39209,-1.79319,1.76409,2.58734,-7.03956,-1.57968,0.00014,-1.57947,-1.57991,0.10766,0.00026,0.10815,0.10728,-1.37611,0.00085,-1.37455,-1.37735,-1.79212,0.00037,-1.79170,-1.79306,1.42833,0.13427,1.90769,1.00000,0.67962,0.07535,1.00000,0.49168,10.36665,1.65810,15.60373,6.25436
426,25.81610083580017,874496,-3872.61129,2378.97886,nan,2.49490,3.70764,19.61334,4296.25000,-1.04784,0.55983,0.16538,-2.72252,4.59498,0.64630,6.55238,3.07177,8.82244,2.06588,12.51337,4.58110,-17.41864,5.58227,-6.41010,-28.54115,14.86204,4.59460,42.04602,6.72129,248.05233,89.01390,732.69452,82.34580,-0.01610,0.02102,0.04670,-0.06475,6.10151,0.39122,7.12221,5.13113,2.90342,0.27580,3.81434,2.07308,11.42788,0.64552,12.80674,9.70123,-2.13158,1.90705,1.72763,-6.16858,-1.57969,0.00013,-1.57946,-1.57990,0.10854,0.00020,0.10884,0.10815,-1.37445,0.00005,-1.37433,-1.37455,-1.79381,0.00109,-1.79171,-1.79566,1.43563,0.14001,1.80452,1.00000,0.67859,0.08317,1.00000,0.47661,10.65014,1.82066,17.14659,5.31564
427,32.212409019470215,876544,-3760.50308,2589.19745,nan,2.65830,3.64846,25.90549,4661.75000,0.46941,0.42233,2.03623,-0.64471,3.09986,0.36658,4.28106,2.08672,9.51226,2.57434,16.00375,4.04976,-6.92131,1.53155,-3.40043,-11.20156,5.80191,1.85279,14.34703,2.75620,102.14428,40.28025,267.99249,42.73937,-0.02126,0.02284,0.03349,-0.08082,6.17281,0.34799,6.95947,5.01786,2.90569,0.29945,3.77995,1.92312,11.76049,0.69720,13.41917,9.97852,-2.02462,2.09434,2.57513,-6.47033,-1.57999,0.00006,-1.57990,-1.58011,0.10875,0.00007,0.10885,0.10861,-1.37511,0.00056,-1.37431,-1.37615,-1.79568,0.00007,-1.79560,-1.79584,1.45344,0.17689,2.29592,1.00000,0.68274,0.07751,1.00000,0.42223,10.74588,1.58485,15.59780,6.45151
428,25.45107102394104,878592,-2768.93478,2652.77807,nan,2.55389,3.68593,19.21103,3771.25000,1.20226,0.39868,2.32582,0.38007,2.63318,0.80350,6.07009,1.30351,11.30360,3.48217,16.97367,3.14805,-5.00238,4.93797,-1.29236,-31.58130,3.65382,3.82344,25.73909,1.10731,65.30268,45.32462,356.30972,14.25876,-0.01896,0.02158,0.03694,-0.06246,6.18393,0.35543,7.12687,5.29282,2.94032,0.28668,3.91471,2.15520,11.69806,0.79240,14.00462,9.96908,-2.18100,1.78243,1.98603,-5.97443,-1.58011,0.00003,-1.58006,-1.58017,0.10874,0.00007,0.10883,0.10858,-1.37663,0.00032,-1.37616,-1.37733,-1.79605,0.00012,-1.79573,-1.79622,1.40496,0.12860,1.73214,1.00000,0.69169,0.07604,1.00000,0.50878,10.02471,2.09682,15.25697,2.74450
429,26.29804039001465,880640,-1701.28230,2500.47736,nan,2.57849,3.84755,19.87183,2140.50000,-1.05549,0.43590,-0.01831,-2.39160,3.44848,0.44264,4.67458,2.32321,5.69465,2.32702,11.03044,2.10721,-12.49555,2.32315,-6.86871,-17.00834,7.86964,2.47494,22.37033,3.58622,158.02558,59.65205,428.56815,57.09908,-0.01815,0.02173,0.04129,-0.07205,6.19042,0.34190,7.15086,5.25133,2.84449,0.28289,3.62823,2.13594,11.63863,0.80361,13.72136,9.49471,-2.04587,2.20952,2.39407,-7.71305,-1.57998,0.00007,-1.57987,-1.58010,0.10877,0.00002,0.10883,0.10873,-1.37700,0.00025,-1.37653,-1.37750,-1.79516,0.00048,-1.79454,-1.79599,1.42287,0.15365,1.85094,1.00000,0.67355,0.08307,1.00000,0.49648,10.35501,1.49395,15.29060,6.26930
430,34.32994341850281,882688,-2860.53406,2485.61080,nan,2.69693,3.85386,27.77898,5000.00000,-0.95170,0.46955,0.56861,-2.44377,3.81120,0.58457,5.47473,2.36680,6.71589,1.80175,10.07327,2.71144,-15.42553,4.32167,-6.43260,-23.57717,7.97324,3.08224,20.48290,3.04921,137.34714,54.23550,380.37717,49.35018,-0.01888,0.02034,0.04497,-0.06187,6.39320,0.33088,7.15060,5.33048,2.81496,0.27980,3.71912,2.08430,11.88139,0.69637,13.06579,10.14072,-1.59218,1.89906,2.80053,-6.40972,-1.57976,0.00006,-1.57966,-1.57987,0.10879,0.00002,0.10883,0.10875,-1.37637,0.00024,-1.37598,-1.37672,-1.79550,0.00056,-1.79456,-1.79649,1.43424,0.15592,2.19578,1.00000,0.66531,0.09064,1.00000,0.44308,9.96455,1.78571,16.40556,5.47300
431,33.423882246017456,884736,-3462.41418,2312.49188,nan,2.69949,3.86000,26.86415,4849.25000,-0.68994,0.47920,0.34872,-2.08822,4.39427,0.76953,6.71939,2.40170,6.97356,1.33210,9.99926,4.11672,-17.86039,3.55805,-7.78967,-25.55493,8.86510,4.21937,34.49884,3.46491,224.34147,99.66353,633.11993,66.81093,-0.01944,0.02013,0.04648,-0.06133,6.28060,0.34774,7.24880,5.17807,2.88764,0.27594,3.73035,2.19484,11.74870,0.78578,14.12823,9.99802,-1.93132,1.78867,1.92240,-7.05299,-1.57961,0.00009,-1.57946,-1.57972,0.10865,0.00007,0.10878,0.10851,-1.37662,0.00027,-1.37602,-1.37701,-1.79681,0.00022,-1.79645,-1.79734,1.40531,0.13672,1.93781,1.00000,0.65409,0.08980,1.00000,0.45372,10.08592,2.20615,16.76339,4.81190
432,29.010467529296875,886784,-3142.81885,2667.45383,nan,2.48572,3.79413,22.73043,3279.00000,0.66862,0.54135,2.94851,-0.40760,3.98745,2.29968,11.06301,1.35773,18.83431,16.99458,51.90715,2.94824,-11.68251,13.37761,-2.15860,-46.34021,11.33849,13.92267,105.94943,1.59629,176.08540,184.88360,1509.35205,18.16240,-0.01595,0.01968,0.05268,-0.05917,6.12827,0.34686,7.14907,5.10176,2.98102,0.28280,3.65161,2.35566,11.67529,0.61121,12.84935,9.87191,-2.13173,1.85582,2.20723,-5.82168,-1.57925,0.00015,-1.57898,-1.57946,0.10857,0.00005,0.10867,0.10847,-1.37699,0.00008,-1.37687,-1.37716,-1.79675,0.00034,-1.79617,-1.79736,1.44665,0.15296,1.94956,1.00000,0.68687,0.08353,1.00000,0.39783,9.45694,3.90410,21.72131,1.98788
433,33.8183217048645,888832,-3272.78626,2363.57944,nan,2.61347,3.78036,27.42426,2458.25000,-1.80021,0.47109,-0.75697,-2.97929,3.98668,0.47403,5.22884,2.55300,5.98676,1.80882,9.91296,2.27671,-15.02503,3.14786,-8.04989,-22.46066,8.55048,3.33624,27.78251,3.92240,168.79624,79.54609,592.69702,56.27014,-0.01877,0.02146,0.03105,-0.07219,6.07517,0.37930,7.04517,4.87716,2.87497,0.26765,3.58761,2.09873,11.53112,0.81786,14.14223,9.68697,-1.51687,1.41718,1.93698,-5.07819,-1.57866,0.00019,-1.57836,-1.57898,0.10851,0.00013,0.10868,0.10831,-1.37727,0.00021,-1.37695,-1.37759,-1.79497,0.00061,-1.79404,-1.79617,1.39434,0.13781,1.83498,1.00000,0.69301,0.09466,1.00000,0.46385,10.60670,1.67962,16.90682,5.85884
434,39.67671799659729,890880,-3574.12573,2396.48254,nan,2.47402,3.69375,33.50877,5000.00000,-0.84642,0.39577,0.37192,-1.91541,4.17418,0.49944,5.53086,2.76694,8.63636,1.56554,11.17190,4.68428,-13.93883,3.84821,-6.09695,-19.96319,11.42592,3.40392,26.77322,4.30984,184.31353,61.28651,483.01572,71.93575,-0.02007,0.02159,0.03476,-0.06445,6.13265,0.35470,7.23244,4.96934,2.90059,0.28435,3.74826,2.07180,11.65557,0.86758,13.64176,9.18166,-1.89352,1.64844,2.61614,-7.80176,-1.57827,0.00003,-1.57823,-1.57835,0.10838,0.00005,0.10850,0.10831,-1.37801,0.00023,-1.37749,-1.37828,-1.79517,0.00070,-1.79405,-1.79638,1.40224,0.13242,1.89821,1.00000,0.68641,0.07694,1.00000,0.51066,10.81099,1.44689,15.12252,6.77252
435,26.703396797180176,892928,-3748.16148,1962.93365,nan,2.64298,3.67194,20.38821,3831.50000,-2.55401,0.49706,-0.64222,-3.69810,5.93848,0.69656,8.41198,4.29825,6.34000,2.35069,11.94603,2.67433,-22.90745,4.05903,-13.70755,-34.35620,13.80454,7.43165,49.02731,4.72292,353.85224,205.55114,1259.43542,101.02261,-0.02074,0.02238,0.04666,-0.06889,6.28866,0.38524,7.30945,5.34656,2.84158,0.29190,3.73929,2.12430,11.79892,0.75449,13.38914,9.90453,-1.60907,2.13766,2.49807,-6.45852,-1.57795,0.00017,-1.57767,-1.57825,0.10875,0.00013,0.10893,0.10850,-1.37764,0.00030,-1.37725,-1.37817,-1.79596,0.00029,-1.79551,-1.79645,1.36027,0.13166,1.94726,1.00000,0.70120,0.08324,1.00000,0.52724,10.65029,1.77894,17.46676,5.99690
436,28.134878873825073,894976,-5735.88602,2368.82992,nan,2.54792,3.75619,21.83051,5000.00000,0.40874,0.38759,1.33164,-1.23934,3.29914,0.99493,7.83369,1.69787,10.58857,4.52502,21.51601,4.51208,-11.02407,7.77508,-3.25039,-42.53001,8.08019,7.29673,51.51407,2.02551,139.00334,73.52986,503.89584,31.19646,-0.01929,0.02130,0.03407,-0.06237,6.21131,0.35964,7.11838,5.22904,2.89600,0.29096,3.80916,2.05897,11.55410,0.71816,13.12123,9.82099,-1.88732,1.80479,2.35191,-6.14867,-1.57791,0.00014,-1.57767,-1.57815,0.10891,0.00004,0.10897,0.10884,-1.37796,0.00042,-1.37722,-1.37865,-1.79600,0.00026,-1.79550,-1.79640,1.38640,0.14760,2.14287,1.00000,0.70097,0.09066,1.00000,0.52341,9.97659,2.04889,14.79530,3.50221
437,25.69034433364868,897024,-5513.70043,2596.80256,nan,2.55973,3.68526,19.44510,4445.75000,-0.66057,0.35638,0.12583,-1.59581,3.14542,0.47737,4.40270,1.89854,5.18677,1.36331,8.59046,2.91970,-11.34982,2.28194,-5.04978,-16.59960,7.04596,2.51939,20.37765,2.89958,114.29060,47.23245,318.14850,37.28100,-0.01466,0.02040,0.03282,-0.06800,6.16601,0.34532,7.00288,5.11985,2.88978,0.30477,3.88103,2.18652,11.60650,0.72566,13.16481,9.92772,-2.31850,2.41165,2.18069,-8.72190,-1.57790,0.00013,-1.57775,-1.57815,0.10848,0.00022,0.10885,0.10817,-1.37904,0.00039,-1.37845,-1.37966,-1.79366,0.00157,-1.79129,-1.79640,1.39288,0.12801,1.80787,1.00000,0.69768,0.07877,1.00000,0.51041,10.57966,1.48879,14.33364,6.17635
438,41.36022973060608,899072,-4848.55013,1647.25484,nan,2.94193,3.87561,34.54245,4363.50000,-4.51691,0.64212,-3.15799,-6.46884,6.60595,0.51945,8.27678,5.21381,8.45212,3.73646,16.05223,2.47964,-21.62418,2.90905,-14.91577,-25.79409,22.54746,12.40569,89.40662,6.90847,425.50608,246.85743,1644.71558,127.17748,-0.02475,0.02292,0.04092,-0.07457,6.13237,0.36805,7.01935,5.01836,2.94816,0.30134,4.00356,2.19198,11.77262,0.78180,14.10200,9.97774,-2.32487,2.41060,2.04586,-9.72953,-1.57802,0.00018,-1.57773,-1.57835,0.10787,0.00015,0.10817,0.10768,-1.38115,0.00074,-1.37966,-1.38223,-1.79218,0.00067,-1.79110,-1.79327,1.40246,0.13905,1.95023,1.00000,0.67657,0.08697,1.00000,0.40657,10.75937,1.34516,14.96525,7.40012
