EPOCH,Time Consumed,Total Frames,Running_Average_Rewards,Train_Epoch_Reward,Running_Training_Average_Rewards,Explore_Time,Train___Time,Eval____Time,eval_traj_length,Reward_Mean_Mean,Reward_Mean_Std,Reward_Mean_Max,Reward_Mean_Min,Training/qf1_loss_Mean,Training/qf1_loss_Std,Training/qf1_loss_Max,Training/qf1_loss_Min,Training/qf2_loss_Mean,Training/qf2_loss_Std,Training/qf2_loss_Max,Training/qf2_loss_Min,Training/policy_loss_Mean,Training/policy_loss_Std,Training/policy_loss_Max,Training/policy_loss_Min,new_actions/mean_Mean,new_actions/mean_Std,new_actions/mean_Max,new_actions/mean_Min,new_actions/std_Mean,new_actions/std_Std,new_actions/std_Max,new_actions/std_Min,new_actions/max_Mean,new_actions/max_Std,new_actions/max_Max,new_actions/max_Min,new_actions/min_Mean,new_actions/min_Std,new_actions/min_Max,new_actions/min_Min
296,34.67992448806763,921000,-1022.15064,1676.00516,2994.49628,3.20385,11.83237,19.64355,4169.50000,0.44138,0.44329,4.22135,0.10052,31.93450,119.34446,1064.60913,2.22058,31.70390,119.30081,1057.24097,1.91091,-106.86778,2.83379,-95.39819,-113.87212,-0.07241,0.04096,0.02268,-0.19829,0.96208,0.00392,0.96958,0.94271,1.00000,0.00000,1.00000,1.00000,-1.00000,0.00000,-1.00000,-1.00000
297,35.216078996658325,924000,-930.65626,3333.66635,3028.62929,3.12934,12.56153,19.52503,3886.00000,0.41718,0.38054,2.40825,0.16858,25.45744,103.01594,578.15259,1.73588,25.19552,102.79955,573.56390,1.54459,-106.64175,2.91223,-97.44553,-115.41837,-0.06938,0.03200,0.02968,-0.15969,0.96238,0.00274,0.97056,0.95132,1.00000,0.00000,1.00000,1.00000,-1.00000,0.00000,-1.00000,-1.00000
298,34.70176124572754,927000,-1757.69426,2605.07377,3028.62929,3.17080,11.47608,20.05467,4411.25000,0.38980,0.30091,2.40304,0.07261,16.64549,80.26738,555.74469,2.02562,16.30008,80.26219,552.81702,1.96489,-106.45008,2.95752,-96.38905,-114.24931,-0.05019,0.03450,0.03523,-0.15380,0.96178,0.00340,0.96945,0.94866,1.00000,0.00000,1.00000,1.00000,-1.00000,0.00000,-1.00000,-1.00000
299,38.81465554237366,930000,-1611.78274,2154.43657,3028.62929,3.00913,11.65986,24.14546,4511.50000,0.39253,0.31711,4.26540,0.12607,17.47981,85.86867,1070.85999,1.86527,17.19239,85.95620,1075.50342,1.61683,-106.11936,2.99593,-97.39767,-113.89612,-0.04757,0.03613,0.03591,-0.14887,0.96274,0.00273,0.96999,0.95342,1.00000,0.00000,1.00000,1.00000,-1.00000,0.00000,-1.00000,-1.00000
300,38.77258491516113,933000,-1899.76471,4350.17288,3148.98284,3.07704,10.10495,25.59045,5000.00000,0.42258,0.37596,2.50804,0.12380,24.86572,101.70354,612.37866,1.87385,24.50090,101.64734,612.35071,1.70596,-106.07386,2.95825,-97.34238,-114.89771,-0.04454,0.03217,0.05530,-0.11986,0.96334,0.00306,0.97217,0.95100,1.00000,0.00000,1.00000,1.00000,-1.00000,0.00000,-1.00000,-1.00000
301,32.97063398361206,936000,-1976.12965,3461.73132,3143.80731,3.06763,10.65225,19.07332,5000.00000,0.40477,0.32959,2.44088,0.17478,19.70647,89.85565,640.75702,2.00928,19.37081,89.86179,645.24103,1.70434,-106.00318,2.93037,-94.57485,-115.17776,-0.05648,0.02654,0.01067,-0.14293,0.96255,0.00259,0.96937,0.95380,1.00000,0.00000,1.00000,1.00000,-1.00000,0.00000,-1.00000,-1.00000
302,32.2491614818573,939000,-2092.01254,2597.41271,3143.80731,3.00790,10.06245,19.17867,2831.25000,0.43579,0.40387,2.41860,0.16944,27.69306,107.88241,589.40533,2.25317,27.12123,107.68767,584.04724,1.76627,-106.01737,2.95243,-93.54036,-114.25946,-0.04514,0.03679,0.04437,-0.14021,0.96445,0.00324,0.97350,0.95468,1.00000,0.00000,1.00000,1.00000,-1.00000,0.00000,-1.00000,-1.00000
303,32.597100257873535,942000,-1766.86065,1695.10294,3143.80731,3.16315,10.27796,19.15585,4402.50000,0.43622,0.39958,2.47571,0.12825,28.18694,109.10990,692.02136,2.00935,27.92861,109.28983,692.62610,1.83990,-106.00965,2.87745,-96.96443,-113.91615,-0.05733,0.03795,0.05534,-0.17158,0.96387,0.00324,0.97174,0.95029,1.00000,0.00000,1.00000,1.00000,-1.00000,0.00000,-1.00000,-1.00000
304,35.4782657623291,945000,-1699.56721,3992.84996,3151.37887,3.19555,12.16814,20.11440,4896.00000,0.44269,0.42852,4.22547,0.15234,28.93469,112.26461,1066.17480,2.19480,28.86589,112.39178,1064.48315,1.98437,-105.93896,3.05447,-97.91521,-114.07296,-0.04098,0.02727,0.06521,-0.09852,0.96465,0.00257,0.97123,0.95704,1.00000,0.00000,1.00000,1.00000,-1.00000,0.00000,-1.00000,-1.00000
305,35.172653675079346,948000,-1760.61665,2676.02929,3151.37887,3.16611,12.54927,19.45714,5000.00000,0.41374,0.34040,2.43273,0.14441,20.54749,90.19341,562.09528,2.17275,20.54971,91.26149,558.93640,2.01963,-106.15804,2.87492,-97.34492,-113.87305,-0.05955,0.03444,0.05599,-0.13501,0.96311,0.00282,0.97053,0.95413,1.00000,0.00000,1.00000,1.00000,-1.00000,0.00000,-1.00000,-1.00000
306,44.1900749206543,951000,-2649.32011,2044.97484,3151.37887,3.12058,12.57254,28.49678,3833.50000,0.43062,0.38118,2.44945,0.15245,24.67452,101.67454,631.64026,2.30959,24.38822,101.49968,617.47119,2.12178,-105.96150,2.88465,-96.51497,-114.57896,-0.04643,0.03080,0.04574,-0.14199,0.96292,0.00286,0.97005,0.95358,1.00000,0.00000,1.00000,1.00000,-1.00000,0.00000,-1.00000,-1.00000
307,38.96135354042053,954000,-3498.55027,2957.21320,3145.13077,3.16189,12.71424,23.08504,3823.50000,0.41919,0.33891,2.39120,0.16745,19.27440,86.64002,594.16925,2.30183,19.93850,89.53309,587.91742,1.63029,-106.02786,2.82313,-96.88947,-114.20182,-0.06630,0.03587,0.01134,-0.16024,0.96394,0.00399,0.97191,0.95002,1.00000,0.00000,1.00000,1.00000,-1.00000,0.00000,-1.00000,-1.00000
308,41.89503192901611,957000,-4340.85202,4031.21653,3176.02954,3.25805,12.13403,26.50281,4545.00000,0.43315,0.38473,4.32441,0.14536,24.30816,103.45420,1056.81787,2.33260,23.89684,103.37887,1057.08643,1.85661,-106.16053,2.94976,-97.35284,-115.77517,-0.07082,0.03258,0.01722,-0.16364,0.96435,0.00312,0.97278,0.95308,1.00000,0.00000,1.00000,1.00000,-1.00000,0.00000,-1.00000,-1.00000
309,35.30808711051941,960000,-5123.69933,3164.42278,3176.02954,3.13279,11.70499,20.47011,3994.25000,0.44841,0.41636,4.24652,0.15391,28.32511,112.01665,1092.08972,2.36172,28.03519,111.63929,1075.81445,1.97032,-106.07765,2.92809,-97.00501,-113.76183,-0.07612,0.03517,0.02457,-0.16451,0.96278,0.00356,0.97029,0.94772,1.00000,0.00000,1.00000,1.00000,-1.00000,0.00000,-1.00000,-1.00000
310,34.45744061470032,963000,-6032.53846,2797.89108,3176.02954,3.09234,11.31279,20.05212,4356.50000,0.44440,0.43149,4.33895,0.16431,26.14371,112.34978,1093.27307,2.23804,27.18111,115.12770,1088.34216,1.87755,-105.92151,2.90927,-97.33222,-113.63864,-0.09222,0.03121,-0.01020,-0.18419,0.96064,0.00377,0.97075,0.94715,1.00000,0.00000,1.00000,1.00000,-1.00000,0.00000,-1.00000,-1.00000
311,34.94290065765381,966000,-6145.04293,3702.52822,3030.84495,3.22255,12.01620,19.70396,4925.00000,0.43549,0.37964,4.25136,0.17268,23.02584,100.23050,1092.02563,2.20373,23.28969,101.62631,1073.25244,2.05096,-106.33002,2.84373,-96.80864,-116.89243,-0.08140,0.02527,-0.00964,-0.14886,0.96152,0.00315,0.97127,0.95059,1.00000,0.00000,1.00000,1.00000,-1.00000,0.00000,-1.00000,-1.00000
312,35.71673035621643,969000,-6703.38629,3323.95550,2970.94102,3.16473,12.62611,19.92568,4418.75000,0.43549,0.35997,2.47268,0.10543,22.70472,97.48294,575.02802,2.17292,22.41923,97.49795,570.14600,1.91406,-106.21859,2.87843,-98.02196,-113.77643,-0.11138,0.03071,-0.03408,-0.18596,0.95846,0.00426,0.96858,0.94593,1.00000,0.00000,1.00000,1.00000,-1.00000,0.00000,-1.00000,-1.00000
313,35.285141468048096,972000,-5739.17195,2783.81215,2970.94102,3.24329,12.06112,19.98054,5000.00000,0.45885,0.42582,4.28497,0.17227,29.07329,113.93539,1088.07715,2.22013,29.41818,115.15459,1086.37109,2.11087,-105.97201,2.80358,-97.69383,-112.70085,-0.09798,0.03735,-0.00740,-0.20150,0.95909,0.00516,0.96930,0.93978,1.00000,0.00000,1.00000,1.00000,-1.00000,0.00000,-1.00000,-1.00000
314,34.58918809890747,975000,-4844.36095,3000.61391,2960.67170,3.04103,11.71868,19.82928,5000.00000,0.45771,0.43760,4.34225,0.16281,28.16033,114.50550,1074.96313,2.24726,28.66874,118.46859,1076.79810,1.96716,-106.35716,2.83099,-96.91188,-113.53351,-0.07591,0.03088,-0.00521,-0.17848,0.96005,0.00336,0.96709,0.94468,1.00000,0.00000,1.00000,1.00000,-1.00000,0.00000,-1.00000,-1.00000
315,39.44816017150879,978000,-4288.07926,3526.89691,2968.47939,3.11830,10.18618,26.14353,5000.00000,0.42790,0.36044,4.24332,0.16330,20.59260,97.99105,1079.06201,2.09092,20.25860,97.90673,1075.55212,1.84986,-106.21395,2.81618,-97.63877,-113.36179,-0.05697,0.03529,0.02535,-0.15396,0.96134,0.00312,0.96798,0.95118,1.00000,0.00000,1.00000,1.00000,-1.00000,0.00000,-1.00000,-1.00000
316,34.663307428359985,981000,-3575.08532,2145.04496,2968.47939,3.01486,12.17611,19.47220,4054.75000,0.44895,0.40675,4.36290,0.16113,25.89425,110.88232,1074.62659,2.33319,25.87860,111.74095,1083.66077,1.97004,-106.22324,2.91274,-96.97653,-114.20681,-0.08399,0.02907,0.01046,-0.18008,0.95989,0.00348,0.96779,0.94735,1.00000,0.00000,1.00000,1.00000,-1.00000,0.00000,-1.00000,-1.00000
317,35.8253653049469,984000,-3972.32773,2014.07672,2968.47939,3.17783,12.22034,20.42702,2832.00000,0.46444,0.42100,4.31033,0.18456,28.56749,113.78308,1111.16711,2.13450,28.26285,113.70934,1111.82959,2.16715,-106.69005,2.77229,-97.19380,-114.69302,-0.06852,0.03618,0.02675,-0.16176,0.95942,0.00375,0.96845,0.94642,1.00000,0.00000,1.00000,1.00000,-1.00000,0.00000,-1.00000,-1.00000
